Driver,Nationality,Season,Championships,Race_Entries,Race_Starts,Pole_Positions,Race_Wins,Podiums,Fastest_Laps,Championship Years,Decade,Pole_Rate,Start_Rate,Win_Rate,Podium_Rate,FastLap_Rate,Points_Per_Entry,Years_Active,Champion
Elio de Angelis,Italy,1984,0.0,109.0,108.0,3.0,2.0,9.0,0.0,,1980,0.0275229357798165,0.9908256880733946,0.018348623853211,0.0825688073394495,0.0,1.1192660550458715,8,False
Elio de Angelis,Italy,1985,0.0,109.0,108.0,3.0,2.0,9.0,0.0,,1980,0.0275229357798165,0.9908256880733946,0.018348623853211,0.0825688073394495,0.0,1.1192660550458715,8,False
Elio de Angelis,Italy,1986,0.0,109.0,108.0,3.0,2.0,9.0,0.0,,1980,0.0275229357798165,0.9908256880733946,0.018348623853211,0.0825688073394495,0.0,1.1192660550458715,8,False
Marco Apicella,Italy,1993,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1990,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Mário de Araújo Cabral,Portugal,1959,0.0,5.0,4.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8,0.0,0.0,0.0,0.0,4,False
Mário de Araújo Cabral,Portugal,1960,0.0,5.0,4.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8,0.0,0.0,0.0,0.0,4,False
Mário de Araújo Cabral,Portugal,1963,0.0,5.0,4.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8,0.0,0.0,0.0,0.0,4,False
Mário de Araújo Cabral,Portugal,1964,0.0,5.0,4.0,0.0,0.0,0.0,0.0,,1960,0.0,0.8,0.0,0.0,0.0,0.0,4,False
Frank Armi,United States,1954,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,False
Chuck Arnold,United States,1959,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,1960,0.0,0.5,0.0,0.0,0.0,0.0,1,False
René Arnoux,France,1978,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1979,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1980,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1981,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1982,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1983,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1984,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1985,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1986,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1987,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1988,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
René Arnoux,France,1989,0.0,164.0,149.0,18.0,7.0,22.0,12.0,,1980,0.1097560975609756,0.9085365853658536,0.0426829268292682,0.1341463414634146,0.073170731707317,1.103658536585366,12,False
Peter Arundell,United Kingdom,1963,0.0,13.0,11.0,0.0,0.0,2.0,0.0,,1960,0.0,0.8461538461538461,0.0,0.1538461538461538,0.0,0.9230769230769232,3,False
Peter Arundell,United Kingdom,1964,0.0,13.0,11.0,0.0,0.0,2.0,0.0,,1960,0.0,0.8461538461538461,0.0,0.1538461538461538,0.0,0.9230769230769232,3,False
Peter Arundell,United Kingdom,1966,0.0,13.0,11.0,0.0,0.0,2.0,0.0,,1960,0.0,0.8461538461538461,0.0,0.1538461538461538,0.0,0.9230769230769232,3,False
Alberto Ascari,Italy,1950,2.0,33.0,32.0,14.0,13.0,17.0,12.0,"[1952, 1953]",1950,0.4242424242424242,0.9696969696969696,0.3939393939393939,0.5151515151515151,0.3636363636363636,3.2618181818181817,6,True
Alberto Ascari,Italy,1951,2.0,33.0,32.0,14.0,13.0,17.0,12.0,"[1952, 1953]",1950,0.4242424242424242,0.9696969696969696,0.3939393939393939,0.5151515151515151,0.3636363636363636,3.2618181818181817,6,True
Alberto Ascari,Italy,1952,2.0,33.0,32.0,14.0,13.0,17.0,12.0,"[1952, 1953]",1950,0.4242424242424242,0.9696969696969696,0.3939393939393939,0.5151515151515151,0.3636363636363636,3.2618181818181817,6,True
Alberto Ascari,Italy,1953,2.0,33.0,32.0,14.0,13.0,17.0,12.0,"[1952, 1953]",1950,0.4242424242424242,0.9696969696969696,0.3939393939393939,0.5151515151515151,0.3636363636363636,3.2618181818181817,6,True
Alberto Ascari,Italy,1954,2.0,33.0,32.0,14.0,13.0,17.0,12.0,"[1952, 1953]",1950,0.4242424242424242,0.9696969696969696,0.3939393939393939,0.5151515151515151,0.3636363636363636,3.2618181818181817,6,True
Alberto Ascari,Italy,1955,2.0,33.0,32.0,14.0,13.0,17.0,12.0,"[1952, 1953]",1950,0.4242424242424242,0.9696969696969696,0.3939393939393939,0.5151515151515151,0.3636363636363636,3.2618181818181817,6,True
Peter Ashdown,United Kingdom,1959,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Ian Ashley,United Kingdom,1974,0.0,11.0,4.0,0.0,0.0,0.0,0.0,,1980,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,4,False
Ian Ashley,United Kingdom,1975,0.0,11.0,4.0,0.0,0.0,0.0,0.0,,1980,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,4,False
Ian Ashley,United Kingdom,1976,0.0,11.0,4.0,0.0,0.0,0.0,0.0,,1980,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,4,False
Ian Ashley,United Kingdom,1977,0.0,11.0,4.0,0.0,0.0,0.0,0.0,,1980,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,4,False
Gerry Ashmore,United Kingdom,1961,0.0,4.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,0.75,0.0,0.0,0.0,0.0,2,False
Gerry Ashmore,United Kingdom,1962,0.0,4.0,3.0,0.0,0.0,0.0,0.0,,1960,0.0,0.75,0.0,0.0,0.0,0.0,2,False
Bill Aston,United Kingdom,1952,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,False
Richard Attwood,United Kingdom,1964,0.0,17.0,16.0,0.0,0.0,1.0,1.0,,1970,0.0,0.9411764705882352,0.0,0.0588235294117647,0.0588235294117647,0.6470588235294118,5,False
Richard Attwood,United Kingdom,1965,0.0,17.0,16.0,0.0,0.0,1.0,1.0,,1970,0.0,0.9411764705882352,0.0,0.0588235294117647,0.0588235294117647,0.6470588235294118,5,False
Richard Attwood,United Kingdom,1967,0.0,17.0,16.0,0.0,0.0,1.0,1.0,,1970,0.0,0.9411764705882352,0.0,0.0588235294117647,0.0588235294117647,0.6470588235294118,5,False
Richard Attwood,United Kingdom,1968,0.0,17.0,16.0,0.0,0.0,1.0,1.0,,1970,0.0,0.9411764705882352,0.0,0.0588235294117647,0.0588235294117647,0.6470588235294118,5,False
Richard Attwood,United Kingdom,1969,0.0,17.0,16.0,0.0,0.0,1.0,1.0,,1970,0.0,0.9411764705882352,0.0,0.0588235294117647,0.0588235294117647,0.6470588235294118,5,False
Manny Ayulo,United States,1951,0.0,6.0,4.0,0.0,0.0,1.0,0.0,,1950,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.3333333333333333,4,False
Manny Ayulo,United States,1952,0.0,6.0,4.0,0.0,0.0,1.0,0.0,,1950,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.3333333333333333,4,False
Manny Ayulo,United States,1953,0.0,6.0,4.0,0.0,0.0,1.0,0.0,,1950,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.3333333333333333,4,False
Manny Ayulo,United States,1954,0.0,6.0,4.0,0.0,0.0,1.0,0.0,,1950,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.3333333333333333,4,False
Luca Badoer,Italy,1993,0.0,58.0,50.0,0.0,0.0,0.0,0.0,,2000,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,5,False
Luca Badoer,Italy,1995,0.0,58.0,50.0,0.0,0.0,0.0,0.0,,2000,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,5,False
Luca Badoer,Italy,1996,0.0,58.0,50.0,0.0,0.0,0.0,0.0,,2000,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,5,False
Luca Badoer,Italy,1999,0.0,58.0,50.0,0.0,0.0,0.0,0.0,,2000,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,5,False
Luca Badoer,Italy,2009,0.0,58.0,50.0,0.0,0.0,0.0,0.0,,2000,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,5,False
Giancarlo Baghetti,Italy,1961,0.0,21.0,21.0,0.0,1.0,1.0,1.0,,1960,0.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.6666666666666666,7,False
Giancarlo Baghetti,Italy,1962,0.0,21.0,21.0,0.0,1.0,1.0,1.0,,1960,0.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.6666666666666666,7,False
Giancarlo Baghetti,Italy,1963,0.0,21.0,21.0,0.0,1.0,1.0,1.0,,1960,0.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.6666666666666666,7,False
Giancarlo Baghetti,Italy,1964,0.0,21.0,21.0,0.0,1.0,1.0,1.0,,1960,0.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.6666666666666666,7,False
Giancarlo Baghetti,Italy,1965,0.0,21.0,21.0,0.0,1.0,1.0,1.0,,1960,0.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.6666666666666666,7,False
Giancarlo Baghetti,Italy,1966,0.0,21.0,21.0,0.0,1.0,1.0,1.0,,1960,0.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.6666666666666666,7,False
Giancarlo Baghetti,Italy,1967,0.0,21.0,21.0,0.0,1.0,1.0,1.0,,1960,0.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.6666666666666666,7,False
Julian Bailey,United Kingdom,1988,0.0,20.0,7.0,0.0,0.0,0.0,0.0,,1990,0.0,0.35,0.0,0.0,0.0,0.05,2,False
Julian Bailey,United Kingdom,1991,0.0,20.0,7.0,0.0,0.0,0.0,0.0,,1990,0.0,0.35,0.0,0.0,0.0,0.05,2,False
Mauro Baldi,Italy,1982,0.0,41.0,36.0,0.0,0.0,0.0,0.0,,1980,0.0,0.8780487804878049,0.0,0.0,0.0,0.1219512195121951,4,False
Mauro Baldi,Italy,1983,0.0,41.0,36.0,0.0,0.0,0.0,0.0,,1980,0.0,0.8780487804878049,0.0,0.0,0.0,0.1219512195121951,4,False
Mauro Baldi,Italy,1984,0.0,41.0,36.0,0.0,0.0,0.0,0.0,,1980,0.0,0.8780487804878049,0.0,0.0,0.0,0.1219512195121951,4,False
Mauro Baldi,Italy,1985,0.0,41.0,36.0,0.0,0.0,0.0,0.0,,1980,0.0,0.8780487804878049,0.0,0.0,0.0,0.1219512195121951,4,False
Bobby Ball,United States,1951,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,1.0,2,False
Bobby Ball,United States,1952,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,1.0,2,False
Marcel Balsa,France,1952,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Lorenzo Bandini,Italy,1961,0.0,42.0,42.0,1.0,1.0,8.0,2.0,,1960,0.0238095238095238,1.0,0.0238095238095238,0.1904761904761904,0.0476190476190476,1.380952380952381,7,False
Lorenzo Bandini,Italy,1962,0.0,42.0,42.0,1.0,1.0,8.0,2.0,,1960,0.0238095238095238,1.0,0.0238095238095238,0.1904761904761904,0.0476190476190476,1.380952380952381,7,False
Lorenzo Bandini,Italy,1963,0.0,42.0,42.0,1.0,1.0,8.0,2.0,,1960,0.0238095238095238,1.0,0.0238095238095238,0.1904761904761904,0.0476190476190476,1.380952380952381,7,False
Lorenzo Bandini,Italy,1964,0.0,42.0,42.0,1.0,1.0,8.0,2.0,,1960,0.0238095238095238,1.0,0.0238095238095238,0.1904761904761904,0.0476190476190476,1.380952380952381,7,False
Lorenzo Bandini,Italy,1965,0.0,42.0,42.0,1.0,1.0,8.0,2.0,,1960,0.0238095238095238,1.0,0.0238095238095238,0.1904761904761904,0.0476190476190476,1.380952380952381,7,False
Lorenzo Bandini,Italy,1966,0.0,42.0,42.0,1.0,1.0,8.0,2.0,,1960,0.0238095238095238,1.0,0.0238095238095238,0.1904761904761904,0.0476190476190476,1.380952380952381,7,False
Lorenzo Bandini,Italy,1967,0.0,42.0,42.0,1.0,1.0,8.0,2.0,,1960,0.0238095238095238,1.0,0.0238095238095238,0.1904761904761904,0.0476190476190476,1.380952380952381,7,False
Henry Banks,United States,1950,0.0,5.0,3.0,0.0,0.0,0.0,0.0,,1950,0.0,0.6,0.0,0.0,0.0,0.0,3,False
Henry Banks,United States,1951,0.0,5.0,3.0,0.0,0.0,0.0,0.0,,1950,0.0,0.6,0.0,0.0,0.0,0.0,3,False
Henry Banks,United States,1952,0.0,5.0,3.0,0.0,0.0,0.0,0.0,,1950,0.0,0.6,0.0,0.0,0.0,0.0,3,False
Fabrizio Barbazza,Italy,1991,0.0,20.0,8.0,0.0,0.0,0.0,0.0,,1990,0.0,0.4,0.0,0.0,0.0,0.1,2,False
Fabrizio Barbazza,Italy,1993,0.0,20.0,8.0,0.0,0.0,0.0,0.0,,1990,0.0,0.4,0.0,0.0,0.0,0.1,2,False
John Barber,United Kingdom,1953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Skip Barber,United States,1971,0.0,6.0,5.0,0.0,0.0,0.0,0.0,,1970,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,2,False
Skip Barber,United States,1972,0.0,6.0,5.0,0.0,0.0,0.0,0.0,,1970,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,2,False
Paolo Barilla,Italy,1989,0.0,15.0,9.0,0.0,0.0,0.0,0.0,,1990,0.0,0.6,0.0,0.0,0.0,0.0,2,False
Paolo Barilla,Italy,1990,0.0,15.0,9.0,0.0,0.0,0.0,0.0,,1990,0.0,0.6,0.0,0.0,0.0,0.0,2,False
Rubens Barrichello,Brazil,1993,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,1994,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,1995,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,1996,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,1997,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,1998,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,1999,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2000,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2001,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2002,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2003,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2004,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2005,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2006,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2007,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2008,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2009,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2010,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Rubens Barrichello,Brazil,2011,0.0,326.0,322.0,14.0,11.0,68.0,17.0,,2000,0.0429447852760736,0.9877300613496932,0.0337423312883435,0.2085889570552147,0.0521472392638036,2.01840490797546,19,False
Michael Bartels,Germany,1991,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1990,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Edgar Barth,"East Germany, West Germany",1953,0.0,7.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,6,False
Edgar Barth,"East Germany, West Germany",1957,0.0,7.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,6,False
Edgar Barth,"East Germany, West Germany",1958,0.0,7.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,6,False
Edgar Barth,"East Germany, West Germany",1960,0.0,7.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,6,False
Edgar Barth,"East Germany, West Germany",1961,0.0,7.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,6,False
Edgar Barth,"East Germany, West Germany",1964,0.0,7.0,5.0,0.0,0.0,0.0,0.0,,1960,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,6,False
Giorgio Bassi,Italy,1965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Erwin Bauer,West Germany,1953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Zsolt Baumgartner,Hungary,2003,0.0,20.0,20.0,0.0,0.0,0.0,0.0,,2000,0.0,1.0,0.0,0.0,0.0,0.05,2,False
Zsolt Baumgartner,Hungary,2004,0.0,20.0,20.0,0.0,0.0,0.0,0.0,,2000,0.0,1.0,0.0,0.0,0.0,0.05,2,False
Élie Bayol,France,1952,0.0,8.0,7.0,0.0,0.0,0.0,0.0,,1950,0.0,0.875,0.0,0.0,0.0,0.25,5,False
Élie Bayol,France,1953,0.0,8.0,7.0,0.0,0.0,0.0,0.0,,1950,0.0,0.875,0.0,0.0,0.0,0.25,5,False
Élie Bayol,France,1954,0.0,8.0,7.0,0.0,0.0,0.0,0.0,,1950,0.0,0.875,0.0,0.0,0.0,0.25,5,False
Élie Bayol,France,1955,0.0,8.0,7.0,0.0,0.0,0.0,0.0,,1950,0.0,0.875,0.0,0.0,0.0,0.25,5,False
Élie Bayol,France,1956,0.0,8.0,7.0,0.0,0.0,0.0,0.0,,1950,0.0,0.875,0.0,0.0,0.0,0.25,5,False
Don Beauman,United Kingdom,1954,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,1,False
Karl-Günther Bechem[g],West Germany,1952,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Karl-Günther Bechem[g],West Germany,1953,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,2,False
Jean Behra,France,1952,0.0,53.0,52.0,0.0,0.0,9.0,1.0,,1960,0.0,0.981132075471698,0.0,0.1698113207547169,0.0188679245283018,0.9649056603773584,8,False
Jean Behra,France,1953,0.0,53.0,52.0,0.0,0.0,9.0,1.0,,1960,0.0,0.981132075471698,0.0,0.1698113207547169,0.0188679245283018,0.9649056603773584,8,False
Jean Behra,France,1954,0.0,53.0,52.0,0.0,0.0,9.0,1.0,,1960,0.0,0.981132075471698,0.0,0.1698113207547169,0.0188679245283018,0.9649056603773584,8,False
Jean Behra,France,1955,0.0,53.0,52.0,0.0,0.0,9.0,1.0,,1960,0.0,0.981132075471698,0.0,0.1698113207547169,0.0188679245283018,0.9649056603773584,8,False
Jean Behra,France,1956,0.0,53.0,52.0,0.0,0.0,9.0,1.0,,1960,0.0,0.981132075471698,0.0,0.1698113207547169,0.0188679245283018,0.9649056603773584,8,False
Jean Behra,France,1957,0.0,53.0,52.0,0.0,0.0,9.0,1.0,,1960,0.0,0.981132075471698,0.0,0.1698113207547169,0.0188679245283018,0.9649056603773584,8,False
Jean Behra,France,1958,0.0,53.0,52.0,0.0,0.0,9.0,1.0,,1960,0.0,0.981132075471698,0.0,0.1698113207547169,0.0188679245283018,0.9649056603773584,8,False
Jean Behra,France,1959,0.0,53.0,52.0,0.0,0.0,9.0,1.0,,1960,0.0,0.981132075471698,0.0,0.1698113207547169,0.0188679245283018,0.9649056603773584,8,False
Derek Bell,United Kingdom,1968,0.0,16.0,9.0,0.0,0.0,0.0,0.0,,1970,0.0,0.5625,0.0,0.0,0.0,0.0625,6,False
Derek Bell,United Kingdom,1969,0.0,16.0,9.0,0.0,0.0,0.0,0.0,,1970,0.0,0.5625,0.0,0.0,0.0,0.0625,6,False
Derek Bell,United Kingdom,1970,0.0,16.0,9.0,0.0,0.0,0.0,0.0,,1970,0.0,0.5625,0.0,0.0,0.0,0.0625,6,False
Derek Bell,United Kingdom,1971,0.0,16.0,9.0,0.0,0.0,0.0,0.0,,1970,0.0,0.5625,0.0,0.0,0.0,0.0625,6,False
Derek Bell,United Kingdom,1972,0.0,16.0,9.0,0.0,0.0,0.0,0.0,,1970,0.0,0.5625,0.0,0.0,0.0,0.0625,6,False
Derek Bell,United Kingdom,1974,0.0,16.0,9.0,0.0,0.0,0.0,0.0,,1970,0.0,0.5625,0.0,0.0,0.0,0.0625,6,False
Stefan Bellof,West Germany,1984,0.0,22.0,20.0,0.0,0.0,0.0,0.0,,1980,0.0,0.9090909090909092,0.0,0.0,0.0,0.1818181818181818,2,False
Stefan Bellof,West Germany,1985,0.0,22.0,20.0,0.0,0.0,0.0,0.0,,1980,0.0,0.9090909090909092,0.0,0.0,0.0,0.1818181818181818,2,False
Paul Belmondo,France,1992,0.0,27.0,7.0,0.0,0.0,0.0,0.0,,1990,0.0,0.2592592592592592,0.0,0.0,0.0,0.0,2,False
Paul Belmondo,France,1994,0.0,27.0,7.0,0.0,0.0,0.0,0.0,,1990,0.0,0.2592592592592592,0.0,0.0,0.0,0.0,2,False
Tom Belsø,Denmark,1973,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,1970,0.0,0.4,0.0,0.0,0.0,0.0,2,False
Tom Belsø,Denmark,1974,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,1970,0.0,0.4,0.0,0.0,0.0,0.0,2,False
Jean-Pierre Beltoise,France,1967,0.0,88.0,86.0,0.0,1.0,8.0,4.0,,1970,0.0,0.9772727272727272,0.0113636363636363,0.0909090909090909,0.0454545454545454,0.875,8,False
Jean-Pierre Beltoise,France,1968,0.0,88.0,86.0,0.0,1.0,8.0,4.0,,1970,0.0,0.9772727272727272,0.0113636363636363,0.0909090909090909,0.0454545454545454,0.875,8,False
Jean-Pierre Beltoise,France,1969,0.0,88.0,86.0,0.0,1.0,8.0,4.0,,1970,0.0,0.9772727272727272,0.0113636363636363,0.0909090909090909,0.0454545454545454,0.875,8,False
Jean-Pierre Beltoise,France,1970,0.0,88.0,86.0,0.0,1.0,8.0,4.0,,1970,0.0,0.9772727272727272,0.0113636363636363,0.0909090909090909,0.0454545454545454,0.875,8,False
Jean-Pierre Beltoise,France,1971,0.0,88.0,86.0,0.0,1.0,8.0,4.0,,1970,0.0,0.9772727272727272,0.0113636363636363,0.0909090909090909,0.0454545454545454,0.875,8,False
Jean-Pierre Beltoise,France,1972,0.0,88.0,86.0,0.0,1.0,8.0,4.0,,1970,0.0,0.9772727272727272,0.0113636363636363,0.0909090909090909,0.0454545454545454,0.875,8,False
Jean-Pierre Beltoise,France,1973,0.0,88.0,86.0,0.0,1.0,8.0,4.0,,1970,0.0,0.9772727272727272,0.0113636363636363,0.0909090909090909,0.0454545454545454,0.875,8,False
Jean-Pierre Beltoise,France,1974,0.0,88.0,86.0,0.0,1.0,8.0,4.0,,1970,0.0,0.9772727272727272,0.0113636363636363,0.0909090909090909,0.0454545454545454,0.875,8,False
